frame,rank,track_id,x,y,w,h,score,verified_score,tube_verifier_score,eligible,passes_floor,selected,hits,misses,vx,vy,competitor_margin,cand_source,cand_area,cand_fill,cand_aspect,cand_mean_residual,cand_mean_appearance,cand_local_contrast,cand_texture,cand_line_context,cand_isolation,cand_score,cand_local_flow_score,cand_local_flow_delta_px,cand_local_flow_bg_sigma,cand_local_flow_inside_n,cand_local_flow_annulus_n,cand_local_bg_residual,cand_local_residual_ratio,cand_local_comp_score,cand_map_score,cand_attached_support,cand_native_dark_score,cand_sky_like,tube_tube_hits,tube_tube_len,tube_hit_rate,tube_miss_rate,tube_mean_score,tube_score_std,tube_mean_map_score,tube_map_hit_rate,tube_appearance_only_rate,tube_tiny_rate,tube_mean_line_context,tube_max_line_context,tube_mean_attached_support,tube_max_attached_support,tube_mean_native_dark_score,tube_max_native_dark_score,tube_mean_sky_like,tube_max_sky_like,tube_sky_hit_rate,tube_mean_texture,tube_mean_residual,tube_mean_appearance,tube_mean_area,tube_mean_pair_score,tube_positive_pair_rate,tube_mean_pair_raw,tube_positive_pair_raw_rate,tube_mean_pair_bg,tube_positive_pair_bg_rate,tube_mean_pair_bg_local,tube_positive_pair_bg_local_rate,tube_mean_align_gain,tube_positive_align_rate,tube_mean_bg_dist,tube_mean_cv_resid,tube_mean_bg_minus_cv,tube_mean_cand_density,tube_log_cand_density,tube_mean_speed,tube_max_speed,tube_mean_accel,tube_max_accel,learned_score,fold
684,61,10219,22,230,3,3,0.908644,-5.817815,-6.726459,0,0,0,5,2,-4.727298,0.819541,1.659455,motion,8,0.889,1.0,39.33,0.0,20.3,57.45,0.861,5.38,0.528,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.236,0.0,0.0,5.0,9.0,0.555556,0.444444,2.6126,1.287467,1.3844,0.6,0.0,0.2,0.7918,0.861,7.7208,18.874,0.0,0.0,0.0,0.0,0.0,51.424,44.666,12.87,32.8,1.420003,0.555556,1.420003,0.555556,1.420003,0.555556,0.650898,0.555556,0.489184,0.444444,3.532138,2.365111,1.167027,32.888889,3.523087,6.06459,10.0,2.365111,9.611659,0.0008131867564668345,3
684,62,6609,70,150,14,14,23.065538,-7.47727,-30.542808,1,0,0,9,0,-0.442912,3.724452,0.346441,large_dark,196,1.0,1.0,11.24,3.6,29.22,85.35,0.28,0.0,3.746,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38.683,30.453,0.0,0.0,9.0,9.0,1.0,0.0,4.140444,0.232471,43.986667,1.0,0.0,0.0,0.293111,0.335,34.252111,35.718,0.0,0.0,0.0,0.0,0.0,87.344444,8.133333,4.258889,196.0,0.138669,0.222222,0.138669,0.222222,0.333867,0.444444,0.008513,0.0,-0.093253,0.111111,2.012708,1.938259,0.074449,32.888889,3.523087,1.809549,10.049876,1.938259,9.692656,0.0005935436282177515,3
684,63,6609,72,175,12,12,19.124191,-7.823711,-26.947902,0,0,0,7,2,1.036983,1.861649,3.809364,map,144,1.0,1.0,16.9,11.83,7.48,82.48,0.596,0.0,3.178,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.601,20.489,0.0,0.0,7.0,9.0,0.777778,0.222222,3.733571,0.251669,35.164286,1.0,0.0,0.0,0.512143,0.596,29.517429,34.924,0.0,0.0,0.0,0.0,0.0,78.702857,12.967143,5.814286,188.571429,0.659024,0.444444,0.659024,0.444444,0.611782,0.444444,0.164424,0.222222,-0.113634,0.111111,2.006865,1.959351,0.047514,32.888889,3.523087,2.409628,5.385165,1.959351,6.100663,0.03783716956679767,3
684,64,10347,112,123,14,14,7.153989,-11.633075,-18.787064,1,0,0,9,0,2.903525,-4.52169,2.288151,large_dark,196,1.0,1.0,11.67,6.89,2.67,87.19,0.612,0.0,3.603,0.0,0.0,0.0,0,0,0.0,0.0,0.0,39.025,9.071,0.0,0.0,9.0,9.0,1.0,0.0,4.366667,0.290752,48.478556,1.0,0.0,0.0,0.481222,0.612,23.166111,25.438,0.0,0.0,0.0,0.0,0.0,89.55,4.65,5.703333,196.0,0.05751,0.222222,0.05751,0.222222,0.005678,0.0,0.012971,0.0,0.006268,0.111111,2.340743,2.562388,-0.221645,32.888889,3.523087,2.277823,15.264338,2.562388,15.218783,0.0005437685798626839,3
684,65,10347,115,120,14,14,4.732951,-13.921226,-18.654177,1,0,0,8,1,2.95927,-4.156446,0.062759,large_dark,196,1.0,1.0,0.0,6.96,2.15,86.41,0.607,0.0,3.52,0.0,0.0,0.0,0,0,0.0,0.0,0.0,39.294,9.432,0.0,0.0,8.0,9.0,0.888889,0.111111,4.33175,0.325228,48.1815,1.0,0.0,0.0,0.484,0.607,22.92725,25.438,0.0,0.0,0.0,0.0,0.0,89.47125,3.7725,5.69375,196.0,0.034058,0.111111,0.034058,0.111111,-0.001205,0.0,-2.5e-05,0.0,-0.009997,0.0,2.204047,2.436972,-0.232925,32.888889,3.523087,2.751173,14.422205,2.436972,14.344065,0.0003076455478471803,3
684,66,10659,88,224,7,7,-1.941452,-13.983985,-12.042533,0,0,0,1,2,0.0,0.0,0.639763,map,49,1.0,1.0,27.45,5.31,9.57,48.14,0.999,0.0,2.535,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.854,16.404,0.0,0.0,1.0,3.0,0.333333,0.666667,2.535,0.0,1.854,1.0,0.0,0.0,0.999,0.999,16.404,16.404,0.0,0.0,0.0,0.0,0.0,48.14,27.45,5.31,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3.526361,0.0,0.0,0.0,0.0,0.011858604918942108,3
684,67,6609,49,167,14,14,8.709531,-14.623748,-23.333279,1,0,0,9,0,-5.107187,-0.627891,1.563964,large_dark,196,1.0,1.0,15.97,4.49,22.15,76.26,0.515,0.0,3.608,0.0,0.0,0.0,0,0,0.0,0.0,0.0,37.189,2.05,0.0,0.0,9.0,9.0,1.0,0.0,3.763333,0.164744,35.653333,1.0,0.0,0.0,0.531667,0.692,24.339444,34.924,0.0,0.0,0.0,0.0,0.0,78.911111,13.893333,6.246667,177.0,0.744418,0.555556,0.744418,0.555556,0.644921,0.555556,0.144009,0.333333,-0.115018,0.111111,3.555857,3.382562,0.173295,32.888889,3.523087,3.441799,13.928388,3.382562,13.881309,0.00034403859915677564,3
684,68,6609,74,170,5,5,14.86234,-16.187712,-31.050051,1,0,0,9,0,2.067813,-1.152891,0.739083,map,25,1.0,1.0,23.64,8.4,6.31,86.93,0.69,0.0,2.605,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.807,45.154,0.0,0.0,9.0,9.0,1.0,0.0,3.651889,0.401399,31.722,1.0,0.0,0.0,0.551111,0.692,29.128778,45.154,0.0,0.0,0.0,0.0,0.0,80.096667,14.745556,6.681111,158.0,0.815793,0.555556,0.815793,0.555556,0.716295,0.555556,0.197947,0.333333,-0.035098,0.111111,3.143499,3.14316,0.000339,32.888889,3.523087,2.996946,9.924717,3.14316,11.726693,0.011325162779462557,3
684,69,6609,56,154,14,14,7.794538,-16.926795,-24.721332,1,0,0,9,0,-1.757797,1.844974,1.462575,large_dark,196,1.0,1.0,16.04,2.51,27.7,83.2,0.359,0.0,3.794,0.0,0.0,0.0,0,0,0.0,0.0,0.0,39.212,8.194,0.0,0.0,9.0,9.0,1.0,0.0,3.963,0.248739,41.888778,1.0,0.0,0.0,0.309889,0.359,25.482444,35.718,0.0,0.0,0.0,0.0,0.0,85.771111,9.466667,3.033333,196.0,0.105021,0.111111,0.105021,0.111111,0.300219,0.333333,0.017402,0.0,-0.085868,0.222222,2.984832,2.827796,0.157036,32.888889,3.523087,2.781673,14.142136,2.827796,13.695108,1.8277899066586155e-05,3
684,70,6609,48,168,5,5,4.525031,-18.38937,-22.9144,0,0,0,7,2,-4.046767,0.382899,0.452808,map,25,1.0,1.0,24.6,7.84,7.66,84.03,0.34,0.0,2.884,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.011,3.453,0.0,0.0,7.0,9.0,0.777778,0.222222,3.565,0.463225,29.848429,1.0,0.0,0.0,0.455286,0.513,23.275429,34.924,0.0,0.0,0.0,0.0,0.0,79.508571,14.255714,6.335714,147.142857,0.178519,0.333333,0.178519,0.333333,0.131278,0.333333,0.01952,0.0,-0.08885,0.111111,2.734575,2.51303,0.221545,32.888889,3.523087,3.567085,11.067972,2.51303,10.921224,0.000185076090612858,3
684,71,10347,118,116,14,14,-0.476292,-18.842178,-18.365886,0,0,0,7,2,3.045031,-4.132993,7.841123,large_dark,196,1.0,1.0,7.97,6.96,2.14,86.41,0.607,0.0,3.591,0.0,0.0,0.0,0,0,0.0,0.0,0.0,39.294,9.432,0.0,0.0,7.0,9.0,0.777778,0.222222,4.301286,0.304412,47.761143,1.0,0.0,0.0,0.488286,0.607,22.568571,25.312,0.0,0.0,0.0,0.0,0.0,89.48,4.592857,5.671429,196.0,0.020038,0.111111,0.020038,0.111111,-0.015225,0.0,-0.012446,0.0,0.012236,0.111111,2.034073,2.389061,-0.354988,32.888889,3.523087,3.325052,14.422205,2.389061,14.303682,0.00021598436002810383,3
684,72,6609,52,158,14,14,0.455909,-26.683301,-27.13921,0,0,0,7,2,-2.503661,2.709997,,large_dark,196,1.0,1.0,16.39,2.19,29.33,84.68,0.306,0.0,3.863,0.0,0.0,0.0,0,0,0.0,0.0,0.0,39.977,17.16,0.0,0.0,7.0,9.0,0.777778,0.222222,4.020143,0.254127,42.522286,1.0,0.0,0.0,0.303286,0.335,29.141,35.718,0.0,0.0,0.0,0.0,0.0,86.3,9.865714,3.227143,196.0,0.120825,0.111111,0.120825,0.111111,0.316024,0.333333,0.021301,0.0,-0.110855,0.111111,2.670562,2.368695,0.301867,32.888889,3.523087,3.287292,14.142136,2.368695,13.695108,1.0446076533639053e-05,3
685,1,6609,70,118,14,14,45.792204,45.737985,-0.054219,1,1,1,9,0,0.305204,-2e-05,7.926026,large_dark,196,1.0,1.0,0.0,6.8,1.95,87.41,0.489,0.0,5.606,0.0,0.0,0.0,0,0,0.0,0.0,0.0,65.128,8.87,0.0,0.0,9.0,9.0,1.0,0.0,5.638,0.06836,65.283444,1.0,0.0,0.0,0.512667,0.551,5.110667,8.87,0.0,0.0,0.0,0.0,0.0,85.631111,3.972222,6.371111,196.0,-0.012297,0.0,-0.012297,0.0,-0.000255,0.0,0.000769,0.0,-0.024867,0.0,0.444444,0.742521,-0.298076,30.777778,3.458767,0.444444,1.0,0.742521,1.379752,0.0940212765151429,3
685,2,9577,120,139,14,14,34.653566,37.811959,3.158393,1,1,0,9,0,0.11742,0.010647,3.809082,large_dark,196,1.0,1.0,0.0,6.37,21.02,81.56,0.659,0.0,4.156,0.0,0.0,0.0,0,0,0.0,0.0,0.0,45.831,1.653,0.0,0.0,9.0,9.0,1.0,0.0,4.442778,0.151091,48.962889,1.0,0.0,0.0,0.650889,0.665,1.620111,1.653,0.0,0.0,0.0,0.0,0.0,81.538889,4.074444,6.276667,196.0,0.017886,0.0,0.017886,0.0,0.002855,0.0,-0.005876,0.0,0.008522,0.0,0.657868,0.990422,-0.332555,30.777778,3.458767,0.692896,2.236068,0.990422,1.883805,0.007389140867304791,3
685,3,9305,45,104,14,14,30.830414,34.002877,3.172463,1,1,0,9,0,0.870276,0.75968,9.66787,large_dark,196,1.0,1.0,0.0,7.08,2.18,74.44,0.758,0.0,5.3,0.0,0.0,0.0,0,0,0.0,0.0,0.0,61.892,1.986,0.0,0.0,9.0,9.0,1.0,0.0,5.185333,0.211561,59.600778,1.0,0.0,0.0,0.865,0.957,2.417778,3.732,0.0,0.0,0.0,0.0,0.0,72.474444,3.916667,7.474444,196.0,0.020648,0.111111,0.020648,0.111111,0.022168,0.111111,0.190499,0.111111,0.030662,0.111111,1.444444,2.254364,-0.80992,30.777778,3.458767,1.562473,8.062258,2.254364,8.066616,0.16680670013483623,3
685,4,9305,42,108,14,14,21.309124,24.335007,3.025884,0,1,0,7,2,0.444441,1.798059,1.032675,large_dark,196,1.0,1.0,0.0,5.5,0.09,73.73,0.766,0.0,5.441,0.0,0.0,0.0,0,0,0.0,0.0,0.0,64.245,3.414,0.0,0.0,7.0,9.0,0.777778,0.222222,5.14,0.218507,58.946143,1.0,0.0,0.0,0.895571,0.957,2.540714,3.732,0.0,0.0,0.0,0.0,0.0,71.911429,3.617143,7.587143,196.0,0.118788,0.111111,0.118788,0.111111,0.120308,0.111111,0.24265,0.111111,0.004866,0.0,1.111111,1.709702,-0.598591,30.777778,3.458767,1.640734,8.062258,1.709702,8.066616,0.12065653258866026,3
685,5,9305,28,92,14,14,35.892875,23.302332,-12.590543,1,1,0,9,0,0.375699,-0.127251,0.688651,large_dark,196,1.0,1.0,0.0,4.05,1.11,69.04,0.9,0.0,4.555,0.0,0.0,0.0,0,0,0.0,0.0,0.0,53.751,1.301,0.0,0.0,9.0,9.0,1.0,0.0,4.673,0.084439,55.098667,1.0,0.0,0.0,0.928444,0.964,3.434333,7.248,0.0,0.0,0.0,0.0,0.0,68.023333,2.293333,3.594444,196.0,-0.016129,0.0,-0.016129,0.0,-0.018493,0.0,-0.001279,0.0,0.051205,0.222222,0.490468,0.782422,-0.291954,30.777778,3.458767,0.516698,2.236068,0.782422,2.207832,0.10960700262513746,3
685,6,9707,64,81,14,14,19.663208,22.613681,2.950473,1,1,0,9,0,1.38936,0.319754,1.336613,large_dark,196,1.0,1.0,0.0,16.7,12.2,64.26,0.949,0.0,3.764,0.0,0.0,0.0,0,0,0.0,0.0,0.0,39.982,3.081,0.0,0.0,9.0,9.0,1.0,0.0,3.844778,0.044377,41.035222,1.0,0.0,0.0,0.953444,0.972,2.701,3.081,0.0,0.0,0.0,0.0,0.0,63.784444,1.845556,16.111111,196.0,0.015576,0.111111,0.015576,0.111111,0.009792,0.111111,0.020312,0.111111,-0.009524,0.111111,1.530037,2.414123,-0.884087,30.777778,3.458767,1.801212,6.324555,2.414123,6.379212,0.6788096352946038,3
685,7,10027,14,78,14,14,18.776176,21.277068,2.500891,1,1,0,7,0,0.627619,-0.175344,0.271644,large_dark,196,1.0,1.0,0.0,5.77,9.55,68.13,0.858,0.0,3.547,0.0,0.0,0.0,0,0,0.0,0.0,0.0,39.888,3.411,0.0,0.0,7.0,9.0,0.777778,0.222222,3.644714,0.061588,40.849857,1.0,0.0,0.0,0.905286,0.945,2.974571,3.411,0.0,0.0,0.0,0.0,0.0,67.037143,3.035714,5.765714,196.0,0.03441,0.0,0.03441,0.0,0.017333,0.0,0.001897,0.0,0.049149,0.222222,0.601579,0.937721,-0.336141,30.777778,3.458767,0.796084,2.0,0.937721,1.644658,0.07590697822621915,3
685,8,6609,78,130,14,14,20.365981,21.005424,0.639442,1,1,0,9,0,3.105204,4.19998,0.369398,large_dark,196,1.0,1.0,0.0,14.3,12.6,92.14,0.363,0.0,4.12,0.0,0.0,0.0,0,0,0.0,0.0,0.0,43.488,3.361,0.0,0.0,9.0,9.0,1.0,0.0,5.472889,0.483046,62.879,1.0,0.0,0.0,0.498667,0.551,4.498556,8.87,0.0,0.0,0.0,0.0,0.0,86.156667,3.972222,7.204444,196.0,-0.012297,0.0,-0.012297,0.0,-0.000255,0.0,0.000769,0.0,0.058208,0.111111,2.046912,2.264478,-0.217567,30.777778,3.458767,2.046912,14.422205,2.264478,14.167163,0.0027453188477601837,3
685,9,6609,72,104,14,14,20.086674,20.636025,0.549352,1,1,0,9,0,1.005204,-4.90002,3.443428,large_dark,196,1.0,1.0,0.0,3.44,0.94,79.92,0.766,0.0,3.676,0.0,0.0,0.0,0,0,0.0,0.0,0.0,42.588,4.133,0.0,0.0,9.0,9.0,1.0,0.0,5.423556,0.621521,62.779,1.0,0.0,0.0,0.543444,0.766,4.584333,8.87,0.0,0.0,0.0,0.0,0.0,84.798889,3.972222,5.997778,196.0,-0.012297,0.0,-0.012297,0.0,-0.000255,0.0,0.000769,0.0,-0.091734,0.0,2.015793,2.255168,-0.239376,30.777778,3.458767,2.015793,14.142136,2.255168,14.083374,0.002722121878998976,3
685,10,10460,70,233,7,7,13.702581,17.192597,3.490017,1,1,0,5,1,-1.751448,4.841213,0.60967,map,49,1.0,1.0,31.45,13.18,19.13,46.86,0.871,0.0,3.177,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.187,0.0,0.0,0.0,5.0,9.0,0.555556,0.444444,3.1142,0.106695,2.085,1.0,0.0,0.0,0.911,0.959,2.092,3.236,0.0,0.0,0.0,0.0,0.0,57.524,29.054,15.054,34.6,1.666667,0.555556,1.666667,0.555556,1.654519,0.555556,0.770337,0.555556,0.732628,0.555556,2.756857,1.666726,1.090132,30.777778,3.458767,4.868066,7.615773,1.666726,6.324555,0.015475636592150703,3
685,11,10027,4,77,14,14,13.952161,16.582928,2.630767,0,1,0,7,2,-1.192381,-0.402844,0.022764,large_dark,196,1.0,1.0,0.0,8.88,21.18,67.92,0.919,0.0,3.642,0.0,0.0,0.0,0,0,0.0,0.0,0.0,39.446,3.217,0.0,0.0,7.0,9.0,0.777778,0.222222,3.67,0.04184,40.723571,1.0,0.0,0.0,0.922714,0.945,2.919143,3.26,0.0,0.0,0.0,0.0,0.0,66.977143,2.82,6.655714,196.0,0.037724,0.0,0.037724,0.0,0.011215,0.0,0.0125,0.0,0.056381,0.222222,1.165031,1.573755,-0.408723,30.777778,3.458767,1.399994,6.082763,1.573755,6.43521,0.019490973599417153,3
685,12,10347,106,137,14,14,36.178251,16.560164,-19.618088,1,1,0,9,0,0.522292,0.245902,0.981628,large_dark,196,1.0,1.0,0.0,6.03,17.27,88.73,0.457,0.0,4.663,0.0,0.0,0.0,0,0,0.0,0.0,0.0,52.064,20.457,0.0,0.0,9.0,9.0,1.0,0.0,4.511444,0.148228,50.132111,1.0,0.0,0.0,0.460667,0.467,23.905778,25.438,0.0,0.0,0.0,0.0,0.0,89.586667,3.67,5.734444,196.0,0.049607,0.111111,0.049607,0.111111,0.007972,0.0,-2.5e-05,0.0,-0.005251,0.0,0.601579,0.952128,-0.350549,30.777778,3.458767,0.581785,2.236068,0.952128,2.074386,0.015932503488731424,3
685,13,6609,73,99,14,14,13.216825,15.578535,2.361711,1,1,0,8,1,1.169544,-4.900031,1.428446,large_dark,196,1.0,1.0,8.44,3.44,0.94,79.94,0.766,0.0,3.75,0.0,0.0,0.0,0,0,0.0,0.0,0.0,42.588,4.133,0.0,0.0,8.0,9.0,0.888889,0.111111,5.398375,0.626747,62.485375,1.0,0.0,0.0,0.55025,0.766,4.048625,5.703,0.0,0.0,0.0,0.0,0.0,84.47125,4.22,5.8975,196.0,-0.013316,0.0,-0.013316,0.0,-0.001275,0.0,-0.007018,0.0,-0.103996,0.0,1.924202,2.186381,-0.262178,30.777778,3.458767,2.483944,14.317821,2.186381,14.280371,0.0020449955104227474,3
685,14,6609,81,134,14,14,11.670083,14.15009,2.480007,1,1,0,8,1,3.269544,4.199969,1.777527,large_dark,196,1.0,1.0,8.22,14.3,12.6,92.17,0.363,0.0,4.193,0.0,0.0,0.0,0,0,0.0,0.0,0.0,43.488,3.361,0.0,0.0,8.0,9.0,0.888889,0.111111,5.45375,0.481372,62.597875,1.0,0.0,0.0,0.499875,0.551,3.952125,5.703,0.0,0.0,0.0,0.0,0.0,86.0,4.1925,7.255,196.0,-0.009747,0.0,-0.009747,0.0,0.002294,0.0,-0.014588,0.0,0.042346,0.111111,2.0,2.254164,-0.254164,30.777778,3.458767,2.591396,15.0,2.254164,14.890417,0.0013954050238671387,3
685,15,1,88,92,14,14,32.129174,12.372563,-19.756611,1,1,0,9,0,0.272338,-0.012444,0.135787,large_dark,196,1.0,1.0,0.0,16.12,6.91,64.1,1.01,0.0,4.358,0.0,0.0,0.0,0,0,0.0,0.0,0.0,48.169,24.353,0.0,0.0,9.0,9.0,1.0,0.0,4.278778,0.08922,47.513889,1.0,0.0,0.0,1.025222,1.038,23.145556,25.656,0.0,0.0,0.0,0.0,0.0,63.267778,3.076667,14.97,196.0,-0.009537,0.0,-0.009537,0.0,-0.009264,0.0,0.0,0.0,-0.008389,0.0,0.555556,0.972631,-0.417076,30.777778,3.458767,0.601579,2.0,0.972631,1.55284,0.9615255266303827,3
685,16,9305,58,98,14,14,8.893212,12.236776,3.343564,1,1,0,7,0,1.263342,-0.106045,0.324438,large_dark,196,1.0,1.0,0.0,5.98,8.91,75.33,0.867,0.0,3.906,0.0,0.0,0.0,0,0,0.0,0.0,0.0,44.405,2.883,0.0,0.0,7.0,9.0,0.777778,0.222222,4.086,0.608368,41.234,1.0,0.0,0.0,0.872571,0.957,2.358571,2.883,0.0,0.0,0.0,0.0,0.0,74.012857,3.868571,9.447143,175.0,0.183855,0.222222,0.183855,0.222222,0.189709,0.222222,0.203964,0.222222,0.036514,0.111111,1.684576,2.800696,-1.11612,30.777778,3.458767,2.352612,9.823441,2.800696,8.209681,0.02966021756406574,3
685,17,10496,76,214,5,5,9.11238,11.912338,2.799958,1,1,0,5,1,-1.80075,3.88885,1.294896,map,25,1.0,1.0,25.04,15.2,21.9,55.84,0.886,0.0,3.396,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.395,2.965,0.0,0.0,5.0,9.0,0.555556,0.444444,3.0352,0.199943,2.0694,1.0,0.0,0.0,0.9872,1.056,3.0392,3.192,0.0,0.0,0.0,0.0,0.0,67.118,22.136,15.504,25.0,1.115197,0.444444,1.115197,0.444444,0.906256,0.444444,0.314518,0.444444,0.213743,0.444444,2.024783,1.506137,0.518646,30.777778,3.458767,3.377185,6.324555,1.506137,4.118252,0.053894424507752635,3
685,18,1,91,98,3,3,29.294018,10.617442,-18.676576,1,1,0,9,0,-0.602662,0.162556,0.93678,appearance,9,1.0,1.0,0.0,48.11,53.14,97.65,1.118,0.0,2.502,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.109,0.0,0.0,9.0,9.0,1.0,0.0,4.072556,0.561699,42.161778,0.888889,0.111111,0.111111,1.037222,1.118,21.007333,25.656,0.0,0.0,0.0,0.0,0.0,66.995556,3.076667,18.524444,175.222222,-0.009537,0.0,-0.009537,0.0,-0.009264,0.0,0.0,0.0,0.062888,0.111111,0.838834,1.25545,-0.416616,30.777778,3.458767,0.884858,2.54951,1.25545,2.964787,0.9685487933263892,3
685,19,10455,24,218,5,5,6.143427,9.680662,3.537234,1,1,0,5,1,-3.949015,4.044128,0.639983,map,25,1.0,1.0,25.0,11.28,15.23,66.84,0.779,0.0,2.737,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.801,2.026,0.0,0.0,5.0,9.0,0.555556,0.444444,3.1324,0.21961,2.1092,1.0,0.0,0.0,0.686,0.779,2.438,3.016,0.0,0.0,0.0,0.0,0.0,73.546,26.192,13.848,25.0,1.100778,0.555556,1.100778,0.555556,1.100778,0.555556,0.367436,0.333333,0.523254,0.555556,3.386502,2.090103,1.2964,30.777778,3.458767,5.286218,10.0,2.090103,6.59299,0.00030811918881596214,3
685,20,10499,45,216,5,5,8.735257,9.040679,0.305422,1,1,0,5,1,-2.945863,3.88885,1.742704,map,25,1.0,1.0,33.28,5.0,5.91,62.49,0.796,0.0,2.703,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.922,7.33,0.0,0.0,5.0,9.0,0.555556,0.444444,2.7708,0.042766,2.049,1.0,0.0,0.0,0.8182,0.836,5.9138,7.33,0.0,0.0,0.0,0.0,0.0,63.768,29.44,5.816,25.0,1.333333,0.444444,1.333333,0.444444,1.333333,0.444444,0.54753,0.444444,0.550894,0.444444,2.409249,1.615987,0.793261,30.777778,3.458767,3.79138,7.211103,1.615987,4.472136,0.0006067764126454462,3
685,21,9305,27,74,12,12,5.908695,7.297975,1.389281,1,1,0,8,1,-0.122002,-5.095771,0.31272,map,144,1.0,1.0,4.76,15.55,27.91,71.37,0.903,0.0,2.754,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.08,3.163,0.0,0.0,8.0,9.0,0.888889,0.111111,4.457,0.647517,48.80825,1.0,0.0,0.0,0.932375,0.964,3.933625,7.248,0.0,0.0,0.0,0.0,0.0,68.18625,2.5325,4.975,189.5,-0.079602,0.0,-0.079602,0.0,-0.081966,0.0,-0.13538,0.0,0.214276,0.333333,1.938876,2.164567,-0.225691,30.777778,3.458767,2.531465,14.035669,2.164567,13.765249,0.006890177936263919,3
685,22,10444,0,63,14,14,29.978007,6.985255,-22.992753,1,1,0,9,0,0.0,-0.265049,0.800601,large_dark,196,1.0,1.0,0.0,11.19,8.25,64.67,1.002,0.0,3.831,0.0,0.0,0.0,0,0,0.0,0.0,0.0,42.616,18.746,0.0,0.0,9.0,9.0,1.0,0.0,3.909444,0.045258,43.27,1.0,0.0,0.0,1.003556,1.012,24.573333,30.733,0.0,0.0,0.0,0.0,0.0,64.572222,4.297778,11.187778,196.0,0.011857,0.0,0.011857,0.0,0.009808,0.0,0.001673,0.0,-0.001146,0.0,0.536492,0.512219,0.024273,30.777778,3.458767,0.333333,1.0,0.512219,1.0,0.68218796379474,3
685,23,6609,60,182,5,5,27.457116,6.184654,-21.272462,1,1,0,8,1,-2.132187,2.347109,0.25572,map,25,1.0,1.0,37.44,16.8,15.29,91.57,0.721,0.0,3.799,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.671,3.297,0.0,0.0,8.0,9.0,0.888889,0.111111,3.756,0.140821,30.532,1.0,0.0,0.0,0.56625,0.721,23.17225,31.831,0.0,0.0,0.0,0.0,0.0,80.98625,16.18,7.99375,153.25,0.978337,0.555556,0.978337,0.555556,0.931096,0.555556,0.234649,0.333333,0.108265,0.222222,2.222697,2.076098,0.146599,30.777778,3.458767,2.565693,5.700877,2.076098,4.051648,0.03869811262131159,3
685,24,10608,38,174,5,5,2.750376,5.928934,3.178558,1,0,0,3,1,-1.96,1.505,0.723424,map,25,1.0,1.0,23.76,9.56,9.74,70.63,0.6,0.0,3.056,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.219,2.726,0.0,0.0,3.0,5.0,0.6,0.4,3.038,0.069757,2.221,1.0,0.0,0.0,0.516667,0.6,2.825,2.904,0.0,0.0,0.0,0.0,0.0,71.953333,22.666667,8.893333,25.0,0.465261,0.4,0.465261,0.4,0.465261,0.4,0.124284,0.4,0.236627,0.4,1.742955,1.454784,0.288171,32.0,3.496508,2.550237,4.472136,1.454784,4.472136,0.001604662746225693,3
685,25,10496,84,215,14,14,2.108252,5.20551,3.097258,0,0,0,5,2,0.82425,5.11385,0.045953,large_dark,196,1.0,1.0,0.0,2.39,25.06,45.33,0.825,0.0,3.351,0.0,0.0,0.0,0,0,0.0,0.0,0.0,36.771,3.026,0.0,0.0,5.0,9.0,0.555556,0.444444,3.0262,0.183867,8.9446,1.0,0.0,0.0,0.975,1.056,3.0514,3.192,0.0,0.0,0.0,0.0,0.0,65.016,17.128,12.942,59.2,0.861562,0.333333,0.861562,0.333333,0.775233,0.333333,0.267941,0.333333,0.109411,0.333333,2.525204,2.049376,0.475828,30.777778,3.458767,4.023983,8.746428,2.049376,6.742052,0.0018592777099651248,3
685,26,10455,37,208,5,3,2.717491,5.159557,2.442067,1,0,0,4,1,-1.2831,2.15635,0.349434,motion,8,0.533,1.667,41.93,0.0,25.2,71.69,0.742,0.62,1.538,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.196,0.0,0.0,4.0,9.0,0.444444,0.555556,2.77,0.713929,1.629,0.75,0.0,0.0,0.66225,0.742,2.79725,3.196,0.0,0.0,0.0,0.0,0.0,74.955,29.0325,10.32,20.75,0.677461,0.333333,0.677461,0.333333,0.684854,0.333333,0.180448,0.222222,0.261111,0.333333,1.67704,1.399566,0.277474,30.777778,3.458767,3.411564,5.830952,1.399566,5.656854,0.0007736125830826925,3
