clip,frame,source,orig_x,orig_y,orig_w,orig_h,orig_cx,orig_cy,x,y,w,h,confidence,notes,track_id,rank,verified_score,selected,learned_score
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,403,e271_gapfix_top1_dark_candidate_v1,211.0,219.0,22.0,22.0,222.0,230.0,105.5,109.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=62.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,404,e271_gapfix_top1_dark_candidate_v1,212.0,220.0,22.0,22.0,223.0,231.0,106.0,110.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=62.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,405,e271_gapfix_top1_dark_candidate_v1,147.0,216.0,22.0,22.0,158.0,227.0,73.5,108.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=61.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,406,e271_gapfix_top1_dark_candidate_v1,147.0,216.0,22.0,22.0,158.0,227.0,73.5,108.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=61.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,407,e271_gapfix_top1_dark_candidate_v1,147.0,215.0,22.0,22.0,158.0,226.0,73.5,107.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=63.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,408,e271_gapfix_top1_dark_candidate_v1,147.0,215.0,22.0,22.0,158.0,226.0,73.5,107.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=63.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,409,e271_gapfix_top1_dark_candidate_v1,147.0,215.0,22.0,22.0,158.0,226.0,73.5,107.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=65.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,410,e271_gapfix_top1_dark_candidate_v1,147.0,214.0,22.0,22.0,158.0,225.0,73.5,107.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=66.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,411,e271_gapfix_top1_dark_candidate_v1,147.0,214.0,22.0,22.0,158.0,225.0,73.5,107.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=66.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,412,e271_gapfix_top1_dark_candidate_v1,147.0,213.0,22.0,22.0,158.0,224.0,73.5,106.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=66.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,413,e271_gapfix_top1_dark_candidate_v1,147.0,213.0,22.0,22.0,158.0,224.0,73.5,106.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=66.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,414,e271_gapfix_top1_dark_candidate_v1,147.0,212.0,22.0,22.0,158.0,223.0,73.5,106.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=66.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,415,e271_gapfix_top1_dark_candidate_v1,147.0,211.0,22.0,22.0,158.0,222.0,73.5,105.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=67.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,416,e271_gapfix_top1_dark_candidate_v1,147.0,211.0,22.0,22.0,158.0,222.0,73.5,105.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=67.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,417,e271_gapfix_top1_dark_candidate_v1,167.0,198.0,22.0,22.0,178.0,209.0,83.5,99.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=65.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,418,e271_gapfix_top1_dark_candidate_v1,167.0,198.0,22.0,22.0,178.0,209.0,83.5,99.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=65.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,419,e271_gapfix_top1_dark_candidate_v1,168.0,199.0,22.0,22.0,179.0,210.0,84.0,99.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=69.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,420,e271_gapfix_top1_dark_candidate_v1,169.0,199.0,22.0,22.0,180.0,210.0,84.5,99.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=71.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,421,e271_gapfix_top1_dark_candidate_v1,169.0,199.0,22.0,22.0,180.0,210.0,84.5,99.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=71.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,422,e271_gapfix_top1_dark_candidate_v1,171.0,200.0,22.0,22.0,182.0,211.0,85.5,100.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=69.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,423,e271_gapfix_top1_dark_candidate_v1,171.0,200.0,22.0,22.0,182.0,211.0,85.5,100.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=69.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,424,e271_gapfix_top1_dark_candidate_v1,171.0,200.0,22.0,22.0,182.0,211.0,85.5,100.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=71.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,425,e271_gapfix_top1_dark_candidate_v1,173.0,200.0,22.0,22.0,184.0,211.0,86.5,100.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=71.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,426,e271_gapfix_top1_dark_candidate_v1,173.0,200.0,22.0,22.0,184.0,211.0,86.5,100.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=71.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,427,e271_gapfix_top1_dark_candidate_v1,174.0,201.0,22.0,22.0,185.0,212.0,87.0,100.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=68.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,428,e271_gapfix_top1_dark_candidate_v1,174.0,201.0,22.0,22.0,185.0,212.0,87.0,100.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=68.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,429,e271_gapfix_top1_dark_candidate_v1,175.0,201.0,22.0,22.0,186.0,212.0,87.5,100.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=71.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,430,e271_gapfix_top1_dark_candidate_v1,176.0,201.0,22.0,22.0,187.0,212.0,88.0,100.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=72.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,431,e271_gapfix_top1_dark_candidate_v1,176.0,201.0,22.0,22.0,187.0,212.0,88.0,100.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=72.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,432,e271_gapfix_top1_dark_candidate_v1,178.0,202.0,22.0,22.0,189.0,213.0,89.0,101.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=68.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,433,e271_gapfix_top1_dark_candidate_v1,178.0,202.0,22.0,22.0,189.0,213.0,89.0,101.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=68.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,434,e271_gapfix_top1_dark_candidate_v1,179.0,202.0,22.0,22.0,190.0,213.0,89.5,101.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=79.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,435,e271_gapfix_top1_dark_candidate_v1,180.0,202.0,22.0,22.0,191.0,213.0,90.0,101.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=74.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,436,e271_gapfix_top1_dark_candidate_v1,180.0,202.0,22.0,22.0,191.0,213.0,90.0,101.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=74.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,437,e271_gapfix_top1_dark_candidate_v1,181.0,203.0,22.0,22.0,192.0,214.0,90.5,101.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=81.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,438,e271_gapfix_top1_dark_candidate_v1,181.0,203.0,22.0,22.0,192.0,214.0,90.5,101.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=81.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,439,e271_gapfix_top1_dark_candidate_v1,183.0,203.0,22.0,22.0,194.0,214.0,91.5,101.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=79.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,440,e271_gapfix_top1_dark_candidate_v1,184.0,204.0,22.0,22.0,195.0,215.0,92.0,102.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=84.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,441,e271_gapfix_top1_dark_candidate_v1,184.0,204.0,22.0,22.0,195.0,215.0,92.0,102.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=84.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,442,e271_gapfix_top1_dark_candidate_v1,185.0,204.0,22.0,22.0,196.0,215.0,92.5,102.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=80.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,443,e271_gapfix_top1_dark_candidate_v1,185.0,204.0,22.0,22.0,196.0,215.0,92.5,102.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=80.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,444,e271_gapfix_top1_dark_candidate_v1,186.0,205.0,22.0,22.0,197.0,216.0,93.0,102.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=84.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,445,e271_gapfix_top1_dark_candidate_v1,188.0,206.0,22.0,22.0,199.0,217.0,94.0,103.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=79.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,446,e271_gapfix_top1_dark_candidate_v1,188.0,206.0,22.0,22.0,199.0,217.0,94.0,103.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=79.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,447,e271_gapfix_top1_dark_candidate_v1,189.0,206.0,22.0,22.0,200.0,217.0,94.5,103.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=83.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,448,e271_gapfix_top1_dark_candidate_v1,189.0,206.0,22.0,22.0,200.0,217.0,94.5,103.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=83.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,449,e271_gapfix_top1_dark_candidate_v1,191.0,207.0,22.0,22.0,202.0,218.0,95.5,103.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=81.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,450,e271_gapfix_top1_dark_candidate_v1,107.0,183.0,22.0,22.0,118.0,194.0,53.5,91.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=74.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,451,e271_gapfix_top1_dark_candidate_v1,107.0,183.0,22.0,22.0,118.0,194.0,53.5,91.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=74.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,452,e271_gapfix_top1_dark_candidate_v1,193.0,208.0,22.0,22.0,204.0,219.0,96.5,104.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=76.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,453,e271_gapfix_top1_dark_candidate_v1,193.0,208.0,22.0,22.0,204.0,219.0,96.5,104.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=76.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,454,e271_gapfix_top1_dark_candidate_v1,195.0,209.0,22.0,22.0,206.0,220.0,97.5,104.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=80.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,455,e271_gapfix_top1_dark_candidate_v1,107.0,184.0,22.0,22.0,118.0,195.0,53.5,92.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=79.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,456,e271_gapfix_top1_dark_candidate_v1,107.0,184.0,22.0,22.0,118.0,195.0,53.5,92.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=79.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,457,e271_gapfix_top1_dark_candidate_v1,107.0,184.0,22.0,22.0,118.0,195.0,53.5,92.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=81.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,458,e271_gapfix_top1_dark_candidate_v1,107.0,184.0,22.0,22.0,118.0,195.0,53.5,92.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=81.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,459,e271_gapfix_top1_dark_candidate_v1,107.0,184.0,22.0,22.0,118.0,195.0,53.5,92.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=79.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,460,e271_gapfix_top1_dark_candidate_v1,107.0,185.0,22.0,22.0,118.0,196.0,53.5,92.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=79.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,461,e271_gapfix_top1_dark_candidate_v1,107.0,185.0,22.0,22.0,118.0,196.0,53.5,92.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=79.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,462,e271_gapfix_top1_dark_candidate_v1,107.0,185.0,22.0,22.0,118.0,196.0,53.5,92.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=80.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,463,e271_gapfix_top1_dark_candidate_v1,107.0,185.0,22.0,22.0,118.0,196.0,53.5,92.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=80.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,464,e271_gapfix_top1_dark_candidate_v1,107.0,186.0,22.0,22.0,118.0,197.0,53.5,93.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=79.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,465,e271_gapfix_top1_dark_candidate_v1,106.0,186.0,22.0,22.0,117.0,197.0,53.0,93.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=78.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,466,e271_gapfix_top1_dark_candidate_v1,106.0,186.0,22.0,22.0,117.0,197.0,53.0,93.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=78.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,467,e271_gapfix_top1_dark_candidate_v1,106.0,186.0,22.0,22.0,117.0,197.0,53.0,93.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=78.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,468,e271_gapfix_top1_dark_candidate_v1,106.0,186.0,22.0,22.0,117.0,197.0,53.0,93.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=78.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,469,e271_gapfix_top1_dark_candidate_v1,106.0,187.0,22.0,22.0,117.0,198.0,53.0,93.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=76.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,470,e271_gapfix_top1_dark_candidate_v1,106.0,187.0,22.0,22.0,117.0,198.0,53.0,93.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=78.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,471,e271_gapfix_top1_dark_candidate_v1,106.0,187.0,22.0,22.0,117.0,198.0,53.0,93.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=78.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,472,e271_gapfix_top1_dark_candidate_v1,106.0,187.0,22.0,22.0,117.0,198.0,53.0,93.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=75.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,473,e271_gapfix_top1_dark_candidate_v1,106.0,187.0,22.0,22.0,117.0,198.0,53.0,93.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=75.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,474,e271_gapfix_top1_dark_candidate_v1,106.0,188.0,22.0,22.0,117.0,199.0,53.0,94.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=73.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,475,e271_gapfix_top1_dark_candidate_v1,105.0,188.0,22.0,22.0,116.0,199.0,52.5,94.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=71.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,476,e271_gapfix_top1_dark_candidate_v1,105.0,188.0,22.0,22.0,116.0,199.0,52.5,94.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=71.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,477,e271_gapfix_top1_dark_candidate_v1,106.0,189.0,22.0,22.0,117.0,200.0,53.0,94.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=71.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,478,e271_gapfix_top1_dark_candidate_v1,106.0,189.0,22.0,22.0,117.0,200.0,53.0,94.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=71.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,479,e271_gapfix_top1_dark_candidate_v1,105.0,190.0,22.0,22.0,116.0,201.0,52.5,95.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=74.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,480,e271_gapfix_top1_dark_candidate_v1,105.0,190.0,22.0,22.0,116.0,201.0,52.5,95.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=73.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,481,e271_gapfix_top1_dark_candidate_v1,105.0,190.0,22.0,22.0,116.0,201.0,52.5,95.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=73.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,482,e271_gapfix_top1_dark_candidate_v1,105.0,191.0,22.0,22.0,116.0,202.0,52.5,95.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=71.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,483,e271_gapfix_top1_dark_candidate_v1,105.0,191.0,22.0,22.0,116.0,202.0,52.5,95.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=71.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,484,e271_gapfix_top1_dark_candidate_v1,105.0,192.0,22.0,22.0,116.0,203.0,52.5,96.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=71.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,485,e271_gapfix_top1_dark_candidate_v1,105.0,192.0,22.0,22.0,116.0,203.0,52.5,96.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=71.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,486,e271_gapfix_top1_dark_candidate_v1,105.0,192.0,22.0,22.0,116.0,203.0,52.5,96.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=71.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,487,e271_gapfix_top1_dark_candidate_v1,105.0,193.0,22.0,22.0,116.0,204.0,52.5,96.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=73.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,488,e271_gapfix_top1_dark_candidate_v1,105.0,193.0,22.0,22.0,116.0,204.0,52.5,96.5,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=73.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,489,e271_gapfix_top1_dark_candidate_v1,105.0,194.0,22.0,22.0,116.0,205.0,52.5,97.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=74.0",e271_gapfix_v1,,,1,1.0
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,490,e271_gapfix_top1_dark_candidate_v1,105.0,194.0,22.0,22.0,116.0,205.0,52.5,97.0,11.0,11.0,low_review_required,"e271 reel gap; terrain/horizon hard segment; weak label, review before strict training; dark_response=72.0",e271_gapfix_v1,,,1,1.0
