clip,frame,det_x,det_y,det_w,det_h,visible,confidence,bg_split,source,oracle_hit,strict_hit,selected_dist_px,oracle_rank,oracle_source,vision_confidence,review_rank,notes
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,38,71.5,91.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,3.041,73,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,39,71.5,91.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,4.031,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,40,71.5,89.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.118,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,41,71.5,89.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.803,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,42,72.5,90.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.581,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,43,72.5,88.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.707,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,44,72.5,88.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.0,2,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,45,73.5,89.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.707,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,46,73.5,89.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.581,2,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,47,73.5,88.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.5,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,48,74.0,87.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.803,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,49,74.0,87.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.5,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,50,74.0,86.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,2.693,2,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,51,74.0,86.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.707,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,52,74.5,86.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,2.55,2,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,53,75.0,86.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,2.236,3,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,54,75.0,86.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.118,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,55,75.0,85.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.707,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,56,75.0,85.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.414,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,57,75.5,85.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,2.062,3,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,58,76.0,84.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.5,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,59,76.0,84.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,2.121,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,60,75.5,83.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,2.236,2,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,61,75.5,83.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,2.236,2,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,62,76.0,82.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,2.062,2,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,63,76.5,80.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,2.0,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,64,76.5,80.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,3.5,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,65,76.5,81.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,2.236,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,66,76.5,81.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,2.0,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,67,77.0,81.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.803,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,68,77.5,81.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.414,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,69,77.5,81.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.5,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,70,77.5,81.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.5,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,71,77.5,81.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.5,2,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,72,78.0,81.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.581,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,73,78.0,80.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.118,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,74,78.0,80.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.581,2,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,75,78.5,80.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.0,3,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,76,78.5,80.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.0,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,77,78.5,80.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.0,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,78,78.5,80.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.0,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,79,78.5,80.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.0,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,80,79.0,80.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,2.062,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,81,79.0,80.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,2.062,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,82,79.0,80.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.581,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,83,79.0,80.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.581,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,84,79.0,80.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.581,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,85,79.0,80.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.581,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,86,79.0,80.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.581,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,87,79.0,81.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.118,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,88,79.5,81.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,4.924,2,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,89,79.5,81.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,6.801,2,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,90,79.5,81.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,3.041,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,91,79.5,81.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,4.031,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,92,79.0,81.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,67.862,73,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,93,79.0,81.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,70.677,2,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,94,79.0,81.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,72.085,72,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,95,79.0,81.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,73.493,77,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,96,79.0,81.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,2.0,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,97,79.0,82.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.5,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,98,79.0,81.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,31.662,2,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,99,79.0,81.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,52.502,80,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,100,78.5,82.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,53.852,2,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,101,78.5,82.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,55.154,61,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,102,78.5,81.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,34.015,24,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,103,78.0,83.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,66.727,9,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,104,78.0,83.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,2.5,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,105,78.0,82.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,4.0,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,106,78.0,82.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,4.0,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,107,77.5,82.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,3.5,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,108,77.5,82.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,3.5,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,109,77.5,82.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,3.5,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,110,77.0,83.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,3.808,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,111,77.0,83.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,4.0,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,112,76.5,83.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,2.121,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,113,76.5,83.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,3.041,2,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,114,76.5,83.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,3.041,2,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,115,76.0,83.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.803,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,116,76.0,83.5,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,4.5,2,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,117,75.5,84.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,3.5,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,118,75.0,84.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,4.0,6,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,119,75.0,84.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,4.0,33,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,120,75.0,84.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,2.915,52,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,121,75.0,84.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,4.031,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,122,74.5,84.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,4.0,76,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,123,69.5,85.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,5.831,6,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,124,69.5,85.0,14.0,14.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,67.017,43,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,125,67.5,83.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,67.309,56,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,126,67.5,83.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,67.309,51,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,127,72.0,82.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,65.048,24,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,128,67.0,83.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,67.604,56,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,129,67.0,83.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,67.604,54,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,130,66.5,83.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,69.112,50,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,131,66.5,83.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,69.732,36,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,132,66.5,83.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,58.758,77,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,133,76.5,84.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,False,False,63.885,57,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,134,76.5,84.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,87.001,80,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,135,66.0,83.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,69.029,55,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,136,66.0,83.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,69.029,45,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,137,71.0,82.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,64.815,80,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,138,76.0,83.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,63.097,73,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,139,76.0,83.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,105.02,70,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,140,65.5,82.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,68.72,61,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,141,65.5,82.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,62.31,31,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,142,70.5,81.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,69.342,77,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,143,65.5,82.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,43.304,64,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,144,65.5,82.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,69.923,62,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,145,64.5,85.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,71.318,74,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,146,64.5,85.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,71.318,33,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,147,65.5,81.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,80.327,73,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,148,65.5,81.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,87.945,66,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,149,65.5,81.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,85.16,64,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,150,65.5,80.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,95.564,38,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,151,65.5,80.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,99.169,9,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,152,65.5,80.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,103.925,53,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,153,65.0,83.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,8.732,71,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,154,65.0,83.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,9.708,69,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,155,65.0,83.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,12.166,6,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,156,65.0,83.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,14.142,23,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,157,66.0,79.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,101.119,23,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,158,65.5,82.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,103.298,24,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,159,65.5,82.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,103.298,23,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,160,66.5,78.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,100.763,8,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,161,66.5,78.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,100.763,21,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,162,66.0,81.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,102.914,26,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,163,78.0,78.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,109.225,3,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,164,78.0,78.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,109.225,7,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,165,67.5,76.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,100.432,80,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,166,67.5,76.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,12.0,50,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,167,68.0,76.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,9.618,10,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,168,68.0,76.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,9.618,9,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,169,68.5,75.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,10.05,73,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,170,80.0,75.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.118,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,171,80.0,75.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.803,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,172,80.5,75.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.5,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,173,80.5,75.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.5,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,174,81.0,74.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.5,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,175,81.5,74.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.118,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,176,81.5,74.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,2.062,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,177,71.0,72.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,12.01,5,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,178,71.0,72.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,6.042,4,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,179,71.5,72.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,11.543,3,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,180,83.5,72.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,3.536,2,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,181,83.5,72.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,4.95,2,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,182,84.0,72.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,5.099,2,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,183,84.0,72.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,6.0,3,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,184,84.5,71.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.707,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,185,85.0,71.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.5,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,186,85.0,71.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,65.368,2,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,187,85.5,71.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,68.964,2,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,188,85.5,71.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,70.328,2,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,189,73.5,74.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,63.973,39,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,190,86.0,70.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,76.345,2,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,191,86.0,70.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,6.5,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,192,74.0,74.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,6.801,1,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,193,74.0,74.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,7.28,47,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,194,74.5,74.0,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,6.801,2,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,195,87.0,69.5,17.0,17.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,6.042,3,map,,,
