clip,frame,source,orig_x,orig_y,orig_w,orig_h,orig_cx,orig_cy,x,y,w,h,det_x,det_y,det_w,det_h,visible,confidence,notes
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,339,manual_key_interp_v2,144.0,240.75,26.1,24.1,157.05,252.8,72.0,120.38,13.05,12.05,72.0,120.38,13.05,12.05,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,340,manual_keyframe_v2,144.0,241.0,26.0,24.0,157.0,253.0,72.0,120.5,13.0,12.0,72.0,120.5,13.0,12.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,341,manual_key_interp_v2,144.2,240.7,25.9,23.9,157.15,252.65,72.1,120.35,12.95,11.95,72.1,120.35,12.95,11.95,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,342,manual_key_interp_v2,144.4,240.4,25.8,23.8,157.3,252.3,72.2,120.2,12.9,11.9,72.2,120.2,12.9,11.9,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,343,manual_key_interp_v2,144.6,240.1,25.7,23.7,157.45,251.95,72.3,120.05,12.85,11.85,72.3,120.05,12.85,11.85,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,344,manual_key_interp_v2,144.8,239.8,25.6,23.6,157.6,251.6,72.4,119.9,12.8,11.8,72.4,119.9,12.8,11.8,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,345,manual_key_interp_v2,145.0,239.5,25.5,23.5,157.75,251.25,72.5,119.75,12.75,11.75,72.5,119.75,12.75,11.75,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,346,manual_key_interp_v2,145.2,239.2,25.4,23.4,157.9,250.9,72.6,119.6,12.7,11.7,72.6,119.6,12.7,11.7,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,347,manual_key_interp_v2,145.4,238.9,25.3,23.3,158.05,250.55,72.7,119.45,12.65,11.65,72.7,119.45,12.65,11.65,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,348,manual_key_interp_v2,145.6,238.6,25.2,23.2,158.2,250.2,72.8,119.3,12.6,11.6,72.8,119.3,12.6,11.6,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,349,manual_key_interp_v2,145.8,238.3,25.1,23.1,158.35,249.85,72.9,119.15,12.55,11.55,72.9,119.15,12.55,11.55,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,350,manual_key_interp_v2,146.0,238.0,25.0,23.0,158.5,249.5,73.0,119.0,12.5,11.5,73.0,119.0,12.5,11.5,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,351,manual_key_interp_v2,146.2,237.7,24.9,22.9,158.65,249.15,73.1,118.85,12.45,11.45,73.1,118.85,12.45,11.45,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,352,manual_key_interp_v2,146.4,237.4,24.8,22.8,158.8,248.8,73.2,118.7,12.4,11.4,73.2,118.7,12.4,11.4,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,353,manual_key_interp_v2,146.6,237.1,24.7,22.7,158.95,248.45,73.3,118.55,12.35,11.35,73.3,118.55,12.35,11.35,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,354,manual_key_interp_v2,146.8,236.8,24.6,22.6,159.1,248.1,73.4,118.4,12.3,11.3,73.4,118.4,12.3,11.3,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,355,manual_key_interp_v2,147.0,236.5,24.5,22.5,159.25,247.75,73.5,118.25,12.25,11.25,73.5,118.25,12.25,11.25,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,356,manual_key_interp_v2,147.2,236.2,24.4,22.4,159.4,247.4,73.6,118.1,12.2,11.2,73.6,118.1,12.2,11.2,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,357,manual_key_interp_v2,147.4,235.9,24.3,22.3,159.55,247.05,73.7,117.95,12.15,11.15,73.7,117.95,12.15,11.15,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,358,manual_key_interp_v2,147.6,235.6,24.2,22.2,159.7,246.7,73.8,117.8,12.1,11.1,73.8,117.8,12.1,11.1,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,359,manual_key_interp_v2,147.8,235.3,24.1,22.1,159.85,246.35,73.9,117.65,12.05,11.05,73.9,117.65,12.05,11.05,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,360,manual_keyframe_v2,148.0,235.0,24.0,22.0,160.0,246.0,74.0,117.5,12.0,11.0,74.0,117.5,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,361,manual_key_interp_v2,147.9,234.95,24.0,22.0,159.9,245.95,73.95,117.47,12.0,11.0,73.95,117.47,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,362,manual_key_interp_v2,147.8,234.9,24.0,22.0,159.8,245.9,73.9,117.45,12.0,11.0,73.9,117.45,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,363,manual_key_interp_v2,147.7,234.85,24.0,22.0,159.7,245.85,73.85,117.42,12.0,11.0,73.85,117.42,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,364,manual_key_interp_v2,147.6,234.8,24.0,22.0,159.6,245.8,73.8,117.4,12.0,11.0,73.8,117.4,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,365,manual_key_interp_v2,147.5,234.75,24.0,22.0,159.5,245.75,73.75,117.38,12.0,11.0,73.75,117.38,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,366,manual_key_interp_v2,147.4,234.7,24.0,22.0,159.4,245.7,73.7,117.35,12.0,11.0,73.7,117.35,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,367,manual_key_interp_v2,147.3,234.65,24.0,22.0,159.3,245.65,73.65,117.33,12.0,11.0,73.65,117.33,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,368,manual_key_interp_v2,147.2,234.6,24.0,22.0,159.2,245.6,73.6,117.3,12.0,11.0,73.6,117.3,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,369,manual_key_interp_v2,147.1,234.55,24.0,22.0,159.1,245.55,73.55,117.28,12.0,11.0,73.55,117.28,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,370,manual_key_interp_v2,147.0,234.5,24.0,22.0,159.0,245.5,73.5,117.25,12.0,11.0,73.5,117.25,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,371,manual_key_interp_v2,146.9,234.45,24.0,22.0,158.9,245.45,73.45,117.22,12.0,11.0,73.45,117.22,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,372,manual_key_interp_v2,146.8,234.4,24.0,22.0,158.8,245.4,73.4,117.2,12.0,11.0,73.4,117.2,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,373,manual_key_interp_v2,146.7,234.35,24.0,22.0,158.7,245.35,73.35,117.17,12.0,11.0,73.35,117.17,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,374,manual_key_interp_v2,146.6,234.3,24.0,22.0,158.6,245.3,73.3,117.15,12.0,11.0,73.3,117.15,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,375,manual_key_interp_v2,146.5,234.25,24.0,22.0,158.5,245.25,73.25,117.12,12.0,11.0,73.25,117.12,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,376,manual_key_interp_v2,146.4,234.2,24.0,22.0,158.4,245.2,73.2,117.1,12.0,11.0,73.2,117.1,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,377,manual_key_interp_v2,146.3,234.15,24.0,22.0,158.3,245.15,73.15,117.08,12.0,11.0,73.15,117.08,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,378,manual_key_interp_v2,146.2,234.1,24.0,22.0,158.2,245.1,73.1,117.05,12.0,11.0,73.1,117.05,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,379,manual_key_interp_v2,146.1,234.05,24.0,22.0,158.1,245.05,73.05,117.03,12.0,11.0,73.05,117.03,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,380,manual_keyframe_v2,146.0,234.0,24.0,22.0,158.0,245.0,73.0,117.0,12.0,11.0,73.0,117.0,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,381,manual_key_interp_v2,145.35,234.65,24.0,22.0,157.35,245.65,72.67,117.33,12.0,11.0,72.67,117.33,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,382,manual_key_interp_v2,144.7,235.3,24.0,22.0,156.7,246.3,72.35,117.65,12.0,11.0,72.35,117.65,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,383,manual_key_interp_v2,144.05,235.95,24.0,22.0,156.05,246.95,72.03,117.97,12.0,11.0,72.03,117.97,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,384,manual_key_interp_v2,143.4,236.6,24.0,22.0,155.4,247.6,71.7,118.3,12.0,11.0,71.7,118.3,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,385,manual_key_interp_v2,142.75,237.25,24.0,22.0,154.75,248.25,71.38,118.62,12.0,11.0,71.38,118.62,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,386,manual_key_interp_v2,142.1,237.9,24.0,22.0,154.1,248.9,71.05,118.95,12.0,11.0,71.05,118.95,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,387,manual_key_interp_v2,141.45,238.55,24.0,22.0,153.45,249.55,70.72,119.28,12.0,11.0,70.72,119.28,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,388,manual_key_interp_v2,140.8,239.2,24.0,22.0,152.8,250.2,70.4,119.6,12.0,11.0,70.4,119.6,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,389,manual_key_interp_v2,140.15,239.85,24.0,22.0,152.15,250.85,70.08,119.92,12.0,11.0,70.08,119.92,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,390,manual_key_interp_v2,139.5,240.5,24.0,22.0,151.5,251.5,69.75,120.25,12.0,11.0,69.75,120.25,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,391,manual_key_interp_v2,138.85,241.15,24.0,22.0,150.85,252.15,69.42,120.58,12.0,11.0,69.42,120.58,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,392,manual_key_interp_v2,138.2,241.8,24.0,22.0,150.2,252.8,69.1,120.9,12.0,11.0,69.1,120.9,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,393,manual_key_interp_v2,137.55,242.45,24.0,22.0,149.55,253.45,68.78,121.22,12.0,11.0,68.78,121.22,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,394,manual_key_interp_v2,136.9,243.1,24.0,22.0,148.9,254.1,68.45,121.55,12.0,11.0,68.45,121.55,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,395,manual_key_interp_v2,136.25,243.75,24.0,22.0,148.25,254.75,68.12,121.88,12.0,11.0,68.12,121.88,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,396,manual_key_interp_v2,135.6,244.4,24.0,22.0,147.6,255.4,67.8,122.2,12.0,11.0,67.8,122.2,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,397,manual_key_interp_v2,134.95,245.05,24.0,22.0,146.95,256.05,67.47,122.53,12.0,11.0,67.47,122.53,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,398,manual_key_interp_v2,134.3,245.7,24.0,22.0,146.3,256.7,67.15,122.85,12.0,11.0,67.15,122.85,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,399,manual_key_interp_v2,133.65,246.35,24.0,22.0,145.65,257.35,66.83,123.18,12.0,11.0,66.83,123.18,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,400,manual_keyframe_v2,133.0,247.0,24.0,22.0,145.0,258.0,66.5,123.5,12.0,11.0,66.5,123.5,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,401,manual_key_interp_v2,133.8,245.8,24.0,22.0,145.8,256.8,66.9,122.9,12.0,11.0,66.9,122.9,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,402,manual_key_interp_v2,134.6,244.6,24.0,22.0,146.6,255.6,67.3,122.3,12.0,11.0,67.3,122.3,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,403,manual_key_interp_v2,135.4,243.4,24.0,22.0,147.4,254.4,67.7,121.7,12.0,11.0,67.7,121.7,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,404,manual_key_interp_v2,136.2,242.2,24.0,22.0,148.2,253.2,68.1,121.1,12.0,11.0,68.1,121.1,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,405,manual_key_interp_v2,137.0,241.0,24.0,22.0,149.0,252.0,68.5,120.5,12.0,11.0,68.5,120.5,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,406,manual_key_interp_v2,137.8,239.8,24.0,22.0,149.8,250.8,68.9,119.9,12.0,11.0,68.9,119.9,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,407,manual_key_interp_v2,138.6,238.6,24.0,22.0,150.6,249.6,69.3,119.3,12.0,11.0,69.3,119.3,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,408,manual_key_interp_v2,139.4,237.4,24.0,22.0,151.4,248.4,69.7,118.7,12.0,11.0,69.7,118.7,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,409,manual_key_interp_v2,140.2,236.2,24.0,22.0,152.2,247.2,70.1,118.1,12.0,11.0,70.1,118.1,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,410,manual_key_interp_v2,141.0,235.0,24.0,22.0,153.0,246.0,70.5,117.5,12.0,11.0,70.5,117.5,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,411,manual_key_interp_v2,141.8,233.8,24.0,22.0,153.8,244.8,70.9,116.9,12.0,11.0,70.9,116.9,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,412,manual_key_interp_v2,142.6,232.6,24.0,22.0,154.6,243.6,71.3,116.3,12.0,11.0,71.3,116.3,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,413,manual_key_interp_v2,143.4,231.4,24.0,22.0,155.4,242.4,71.7,115.7,12.0,11.0,71.7,115.7,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,414,manual_key_interp_v2,144.2,230.2,24.0,22.0,156.2,241.2,72.1,115.1,12.0,11.0,72.1,115.1,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,415,manual_key_interp_v2,145.0,229.0,24.0,22.0,157.0,240.0,72.5,114.5,12.0,11.0,72.5,114.5,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,416,manual_key_interp_v2,145.8,227.8,24.0,22.0,157.8,238.8,72.9,113.9,12.0,11.0,72.9,113.9,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,417,manual_key_interp_v2,146.6,226.6,24.0,22.0,158.6,237.6,73.3,113.3,12.0,11.0,73.3,113.3,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,418,manual_key_interp_v2,147.4,225.4,24.0,22.0,159.4,236.4,73.7,112.7,12.0,11.0,73.7,112.7,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,419,manual_key_interp_v2,148.2,224.2,24.0,22.0,160.2,235.2,74.1,112.1,12.0,11.0,74.1,112.1,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,420,manual_keyframe_v2,149.0,223.0,24.0,22.0,161.0,234.0,74.5,111.5,12.0,11.0,74.5,111.5,12.0,11.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,421,manual_key_interp_v2,148.9,222.5,24.2,22.2,161.0,233.6,74.45,111.25,12.1,11.1,74.45,111.25,12.1,11.1,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,422,manual_key_interp_v2,148.8,222.0,24.4,22.4,161.0,233.2,74.4,111.0,12.2,11.2,74.4,111.0,12.2,11.2,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,423,manual_key_interp_v2,148.7,221.5,24.6,22.6,161.0,232.8,74.35,110.75,12.3,11.3,74.35,110.75,12.3,11.3,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,424,manual_key_interp_v2,148.6,221.0,24.8,22.8,161.0,232.4,74.3,110.5,12.4,11.4,74.3,110.5,12.4,11.4,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,425,manual_key_interp_v2,148.5,220.5,25.0,23.0,161.0,232.0,74.25,110.25,12.5,11.5,74.25,110.25,12.5,11.5,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,426,manual_key_interp_v2,148.4,220.0,25.2,23.2,161.0,231.6,74.2,110.0,12.6,11.6,74.2,110.0,12.6,11.6,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,427,manual_key_interp_v2,148.3,219.5,25.4,23.4,161.0,231.2,74.15,109.75,12.7,11.7,74.15,109.75,12.7,11.7,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,428,manual_key_interp_v2,148.2,219.0,25.6,23.6,161.0,230.8,74.1,109.5,12.8,11.8,74.1,109.5,12.8,11.8,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,429,manual_key_interp_v2,148.1,218.5,25.8,23.8,161.0,230.4,74.05,109.25,12.9,11.9,74.05,109.25,12.9,11.9,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,430,manual_key_interp_v2,148.0,218.0,26.0,24.0,161.0,230.0,74.0,109.0,13.0,12.0,74.0,109.0,13.0,12.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,431,manual_key_interp_v2,147.9,217.5,26.2,24.2,161.0,229.6,73.95,108.75,13.1,12.1,73.95,108.75,13.1,12.1,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,432,manual_key_interp_v2,147.8,217.0,26.4,24.4,161.0,229.2,73.9,108.5,13.2,12.2,73.9,108.5,13.2,12.2,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,433,manual_key_interp_v2,147.7,216.5,26.6,24.6,161.0,228.8,73.85,108.25,13.3,12.3,73.85,108.25,13.3,12.3,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,434,manual_key_interp_v2,147.6,216.0,26.8,24.8,161.0,228.4,73.8,108.0,13.4,12.4,73.8,108.0,13.4,12.4,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,435,manual_key_interp_v2,147.5,215.5,27.0,25.0,161.0,228.0,73.75,107.75,13.5,12.5,73.75,107.75,13.5,12.5,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,436,manual_key_interp_v2,147.4,215.0,27.2,25.2,161.0,227.6,73.7,107.5,13.6,12.6,73.7,107.5,13.6,12.6,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,437,manual_key_interp_v2,147.3,214.5,27.4,25.4,161.0,227.2,73.65,107.25,13.7,12.7,73.65,107.25,13.7,12.7,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,438,manual_key_interp_v2,147.2,214.0,27.6,25.6,161.0,226.8,73.6,107.0,13.8,12.8,73.6,107.0,13.8,12.8,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,439,manual_key_interp_v2,147.1,213.5,27.8,25.8,161.0,226.4,73.55,106.75,13.9,12.9,73.55,106.75,13.9,12.9,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,440,manual_keyframe_v2,147.0,213.0,28.0,26.0,161.0,226.0,73.5,106.5,14.0,13.0,73.5,106.5,14.0,13.0,1,medium_high,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,441,manual_bridge_to_tail_v2,147.4,211.3,29.4,27.6,162.1,225.1,73.7,105.65,14.7,13.8,73.7,105.65,14.7,13.8,1,medium,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,442,manual_bridge_to_tail_v2,147.8,209.6,30.8,29.2,163.2,224.2,73.9,104.8,15.4,14.6,73.9,104.8,15.4,14.6,1,medium,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,443,manual_bridge_to_tail_v2,148.2,207.9,32.2,30.8,164.3,223.3,74.1,103.95,16.1,15.4,74.1,103.95,16.1,15.4,1,medium,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,444,manual_bridge_to_tail_v2,148.6,206.2,33.6,32.4,165.4,222.4,74.3,103.1,16.8,16.2,74.3,103.1,16.8,16.2,1,medium,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,445,manual_bridge_to_tail_v2,149.0,204.5,35.0,34.0,166.5,221.5,74.5,102.25,17.5,17.0,74.5,102.25,17.5,17.0,1,medium,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,446,manual_bridge_to_tail_v2,149.4,202.8,36.4,35.6,167.6,220.6,74.7,101.4,18.2,17.8,74.7,101.4,18.2,17.8,1,medium,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,447,manual_bridge_to_tail_v2,149.8,201.1,37.8,37.2,168.7,219.7,74.9,100.55,18.9,18.6,74.9,100.55,18.9,18.6,1,medium,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,448,manual_bridge_to_tail_v2,150.2,199.4,39.2,38.8,169.8,218.8,75.1,99.7,19.6,19.4,75.1,99.7,19.6,19.4,1,medium,vision_manual_keyframe_interpolation_v2
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,449,manual_bridge_to_tail_v2,150.6,197.7,40.6,40.4,170.9,217.9,75.3,98.85,20.3,20.2,75.3,98.85,20.3,20.2,1,medium,vision_manual_keyframe_interpolation_v2
