clip,frame,checkpoint_label,rank,bbox,verified_score,raw_score,tube_verifier_score,candidate_source,notes,overview_image,crop_sheet,human_label,human_notes
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,539,active_mine_high_score,8,"[40, 30, 7, 7]",6.128414,3.176741,2.951673,map,learned_score=0.689; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00539_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00539_crops.jpg,,
aaf1eafd-36d7-43e4-a539-fd79029ddf90,624,active_mine_high_score,1,"[109, 122, 12, 12]",23.637948,34.003014,-10.365066,map,learned_score=0.688; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00624_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00624_crops.jpg,,
aaf1eafd-36d7-43e4-a539-fd79029ddf90,624,active_mine_high_score,2,"[234, 54, 5, 5]",12.311237,14.185769,-1.874533,appearance,learned_score=0.688; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00624_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00624_crops.jpg,,
aaf1eafd-36d7-43e4-a539-fd79029ddf90,624,active_mine_high_score,3,"[167, 114, 5, 6]",11.293861,13.461666,-2.167805,appearance,learned_score=0.688; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00624_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00624_crops.jpg,,
aaf1eafd-36d7-43e4-a539-fd79029ddf90,624,active_mine_high_score,4,"[144, 139, 3, 5]",9.613371,11.781757,-2.168386,appearance,learned_score=0.688; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00624_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00624_crops.jpg,,
aaf1eafd-36d7-43e4-a539-fd79029ddf90,624,active_mine_high_score,5,"[306, 204, 3, 3]",8.027812,4.251823,3.775989,map,learned_score=0.688; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00624_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00624_crops.jpg,,
aaf1eafd-36d7-43e4-a539-fd79029ddf90,624,active_mine_high_score,6,"[130, 152, 3, 3]",6.608481,8.287608,-1.679127,appearance,learned_score=0.688; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00624_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00624_crops.jpg,,
aaf1eafd-36d7-43e4-a539-fd79029ddf90,624,active_mine_high_score,7,"[187, 99, 3, 3]",6.475263,8.096455,-1.621192,appearance,learned_score=0.688; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00624_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00624_crops.jpg,,
aaf1eafd-36d7-43e4-a539-fd79029ddf90,624,active_mine_high_score,8,"[310, 110, 3, 3]",6.232063,2.755987,3.476076,map,learned_score=0.688; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00624_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00624_crops.jpg,,
d129cd72-3228-426d-9252-4e0b3e14927b,15,active_mine_high_score,1,"[91, 136, 12, 12]",25.947273,22.357918,3.589354,map,learned_score=0.671; selected_rank=2; source=appearance; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/d129cd72-3228-426d-9252-4e0b3e14927b_f00015_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/d129cd72-3228-426d-9252-4e0b3e14927b_f00015_crops.jpg,,
d129cd72-3228-426d-9252-4e0b3e14927b,15,active_mine_high_score,2,"[99, 142, 6, 4]",23.503388,22.290944,1.212444,appearance,learned_score=0.671; selected_rank=2; source=appearance; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/d129cd72-3228-426d-9252-4e0b3e14927b_f00015_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/d129cd72-3228-426d-9252-4e0b3e14927b_f00015_crops.jpg,,
d129cd72-3228-426d-9252-4e0b3e14927b,15,active_mine_high_score,3,"[104, 135, 12, 12]",19.444689,16.424149,3.02054,map,learned_score=0.671; selected_rank=2; source=appearance; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/d129cd72-3228-426d-9252-4e0b3e14927b_f00015_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/d129cd72-3228-426d-9252-4e0b3e14927b_f00015_crops.jpg,,
d129cd72-3228-426d-9252-4e0b3e14927b,15,active_mine_high_score,4,"[132, 144, 7, 6]",15.651444,17.009414,-1.35797,appearance,learned_score=0.671; selected_rank=2; source=appearance; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/d129cd72-3228-426d-9252-4e0b3e14927b_f00015_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/d129cd72-3228-426d-9252-4e0b3e14927b_f00015_crops.jpg,,
d129cd72-3228-426d-9252-4e0b3e14927b,15,active_mine_high_score,5,"[80, 136, 12, 12]",12.602769,9.104795,3.497974,map,learned_score=0.671; selected_rank=2; source=appearance; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/d129cd72-3228-426d-9252-4e0b3e14927b_f00015_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/d129cd72-3228-426d-9252-4e0b3e14927b_f00015_crops.jpg,,
d129cd72-3228-426d-9252-4e0b3e14927b,15,active_mine_high_score,6,"[251, 196, 12, 12]",11.78669,8.069329,3.717361,map,learned_score=0.671; selected_rank=2; source=appearance; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/d129cd72-3228-426d-9252-4e0b3e14927b_f00015_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/d129cd72-3228-426d-9252-4e0b3e14927b_f00015_crops.jpg,,
d129cd72-3228-426d-9252-4e0b3e14927b,15,active_mine_high_score,7,"[193, 196, 7, 7]",11.082661,7.136135,3.946526,map,learned_score=0.671; selected_rank=2; source=appearance; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/d129cd72-3228-426d-9252-4e0b3e14927b_f00015_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/d129cd72-3228-426d-9252-4e0b3e14927b_f00015_crops.jpg,,
d129cd72-3228-426d-9252-4e0b3e14927b,15,active_mine_high_score,8,"[164, 120, 12, 12]",9.204738,6.360708,2.84403,map,learned_score=0.671; selected_rank=2; source=appearance; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/d129cd72-3228-426d-9252-4e0b3e14927b_f00015_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/d129cd72-3228-426d-9252-4e0b3e14927b_f00015_crops.jpg,,
